,line,title,image_url,scraped_at,image_name,next_bid_auction,price_buy_now,ends_on,time_remaining,seconds_remaining,sale_type
449,duplo,Duplo Blumen Kaktus Palmen Sichtschutz,https://img.ricardostatic.ch/t_1800x1350/pl/1150073448/0/1/,2020-12-28 10:12:39,449_legosets.jpg,10.0,,2021-01-04 09:31:00,6 days 23:18:21,83901,auction
450,duplo,Lego Duplo Kipplaster Set 5651 komplett,https://img.ricardostatic.ch/t_1800x1350/pl/1123171064/25/1/,2020-12-28 10:12:42,450_legosets.jpg,,19.9,2020-12-28 10:13:00,0 days 00:00:18,18,buy_now
451,duplo,Toller Duplo Zoo 5635,https://img.ricardostatic.ch/t_1800x1350/pl/1147816920/1/1/,2020-12-28 10:12:46,451_legosets.jpg,50.0,,2021-01-01 20:59:00,4 days 10:46:14,38774,auction
452,duplo,Lego Duplo Polizei,https://img.ricardostatic.ch/t_1800x1350/pl/1141325780/0/1/,2020-12-28 10:12:50,452_legosets.jpg,18.0,20.0,2021-01-03 08:23:00,5 days 22:10:10,79810,both
453,duplo,Lego Duplo 10511 Skippers Flugschule,https://img.ricardostatic.ch/t_1800x1350/pl/1150011308/0/1/,2020-12-28 10:12:54,453_legosets.jpg,25.0,,2020-12-28 19:05:00,0 days 08:52:06,31926,auction
454,duplo,Lego Duplo Cars 10600,https://img.ricardostatic.ch/t_1800x1350/pl/1144527982/3/1/,2020-12-28 10:12:58,454_legosets.jpg,15.0,,2021-01-02 08:33:00,4 days 22:20:02,80402,auction
455,duplo,Lego Duplo Feuerwehr Quartier Ville 4664,https://img.ricardostatic.ch/t_1800x1350/pl/1146310640/3/1/,2020-12-28 10:13:01,455_legosets.jpg,38.0,,2021-01-02 09:21:00,4 days 23:07:59,83279,auction
456,duplo,Lego Duplo 3327 Bahnhof (Intelliitrain),https://img.ricardostatic.ch/t_1000x750/pl/1145310492/4/1/lego-duplo-3327-bahnhof-intelliitrain.jpg,2020-12-28 10:13:05,456_legosets.jpg,80.0,,2020-12-29 19:01:00,1 days 08:47:55,31675,auction
457,duplo,Lego Duplo Seelöwen-Show 10503,https://img.ricardostatic.ch/t_1800x1350/pl/1145083836/3/1/,2020-12-28 10:13:09,457_legosets.jpg,15.0,,2021-01-03 15:21:00,6 days 05:07:51,18471,auction
458,duplo,Lego Duplo Set 4659 Müllabfuhr,https://img.ricardostatic.ch/t_1800x1350/pl/1140193534/1/1/,2020-12-28 10:13:13,458_legosets.jpg,15.0,,2021-01-03 17:30:00,6 days 07:16:47,26207,auction
459,duplo,Duplo Eisenbahn,https://img.ricardostatic.ch/t_1800x1350/pl/1145478024/4/1/,2020-12-28 10:13:17,459_legosets.jpg,,70.0,2021-01-06 23:24:00,9 days 13:10:43,47443,buy_now
460,duplo,Lego Duplo Polizeihubschrauber,https://img.ricardostatic.ch/t_1800x1350/pl/1141327364/0/1/,2020-12-28 10:13:20,460_legosets.jpg,8.0,10.0,2021-01-03 08:25:00,5 days 22:11:40,79900,both
461,duplo,Lego Duplo Strassenbau 5652,https://img.ricardostatic.ch/t_1800x1350/pl/1143380122/4/1/,2020-12-28 10:13:24,461_legosets.jpg,48.0,,2021-01-02 13:39:00,5 days 03:25:36,12336,auction
462,duplo,Lego Duplo Traktor 4687,https://img.ricardostatic.ch/t_1800x1350/pl/1144527504/2/1/,2020-12-28 10:13:28,462_legosets.jpg,18.0,,2021-01-03 15:21:00,6 days 05:07:32,18452,auction
463,duplo,Lego Duplo Lastwagen 10529,https://img.ricardostatic.ch/t_1800x1350/pl/1145082590/3/1/,2020-12-28 10:13:32,463_legosets.jpg,15.0,,2021-01-03 15:21:00,6 days 05:07:28,18448,auction
464,duplo,DUPLO ZOO,https://img.ricardostatic.ch/t_1800x1350/pl/1149811456/1/1/,2020-12-28 10:13:36,464_legosets.jpg,10.0,,2020-12-31 21:51:00,3 days 11:37:24,41844,auction
465,duplo,Lego Duplo Bob der Baumeister Set 3288,https://img.ricardostatic.ch/t_1800x1350/pl/1140193502/1/1/,2020-12-28 10:13:39,465_legosets.jpg,15.0,,2021-01-04 00:06:00,6 days 13:52:21,49941,auction
466,duplo,Duplo Zoo Transporter,https://img.ricardostatic.ch/t_1800x1350/pl/1149812066/1/1/,2020-12-28 10:13:43,466_legosets.jpg,10.0,,2021-01-01 15:21:00,4 days 05:07:17,18437,auction
467,duplo,Lego Duplo Intelli Eisenbahn Codestein,https://img.ricardostatic.ch/t_1000x750/pl/1151109978/0/1/lego-duplo-intelli-eisenbahn-codestein.jpg,2020-12-28 10:13:47,467_legosets.jpg,,6.0,2020-12-31 19:42:00,3 days 09:28:13,34093,buy_now
468,duplo,Lego Duplo 3299,https://img.ricardostatic.ch/t_1800x1350/pl/1144004374/7/1/,2020-12-28 10:13:51,468_legosets.jpg,15.0,,2020-12-29 15:35:00,1 days 05:21:09,19269,auction
469,duplo,Lego Duplo Feuerwehr,https://img.ricardostatic.ch/t_1800x1350/pl/1141328052/0/1/,2020-12-28 10:13:55,469_legosets.jpg,2.0,3.0,2021-01-03 08:24:00,5 days 22:10:05,79805,both
470,duplo,Lego Duplo 10510 Wettfliegen Planes,https://img.ricardostatic.ch/t_1800x1350/pl/1150011858/0/1/,2020-12-28 10:13:59,470_legosets.jpg,20.0,,2020-12-28 19:05:00,0 days 08:51:01,31861,auction
471,duplo,Duplo,https://img.ricardostatic.ch/t_1800x1350/pl/1147133898/0/1/,2020-12-28 10:14:03,471_legosets.jpg,50.0,,2021-01-01 18:33:00,4 days 08:18:57,29937,auction
472,duplo,Lego Duplo 5645 Geländequad Bauernhof,https://img.ricardostatic.ch/t_1800x1350/pl/1145004860/4/1/,2020-12-28 10:14:06,472_legosets.jpg,9.0,,2021-01-03 23:00:00,6 days 12:45:54,45954,auction
473,duplo,Lego Duplo Baby Zoo 4962,https://img.ricardostatic.ch/t_1800x1350/pl/1151816232/0/1/,2020-12-28 10:14:10,473_legosets.jpg,11.0,,2021-01-02 15:32:00,5 days 05:17:50,19070,auction
474,duplo,DUPLO 48 STK. + PLATTE 1/38X25 (1/12X12,https://img.ricardostatic.ch/t_1000x750/pl/1150583712/1/1/duplo-48-stk-platte-138x25-112x12.jpg,2020-12-28 10:14:14,474_legosets.jpg,36.0,,2020-12-31 09:29:00,2 days 23:14:46,83686,auction
475,duplo,Duplo,https://img.ricardostatic.ch/t_1800x1350/pl/1150073598/0/1/,2020-12-28 10:14:18,475_legosets.jpg,10.0,,2020-12-30 06:40:00,1 days 20:25:42,73542,auction
476,duplo,Duplo Tankstelle,https://img.ricardostatic.ch/t_1800x1350/pl/1149250902/3/1/,2020-12-28 10:14:22,476_legosets.jpg,20.0,25.0,2020-12-30 13:15:00,2 days 03:00:38,10838,both
477,duplo,Lego Duplo (D66) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151797210/0/1/,2020-12-28 10:14:26,477_legosets.jpg,,5.9,2021-01-05 09:10:00,7 days 22:55:34,82534,buy_now
478,duplo,Lego Duplo Eisenbahn Set 10508,https://img.ricardostatic.ch/t_1000x750/pl/1150234480/2/1/lego-duplo-eisenbahn-set-10508.jpg,2020-12-28 10:14:30,478_legosets.jpg,90.0,,2021-01-02 11:34:00,5 days 01:19:30,4770,auction
479,duplo,Lego Duplo 5679 Motorradpolizist,https://img.ricardostatic.ch/t_1000x750/pl/1145008708/4/1/lego-duplo-5679-motorradpolizist.jpg,2020-12-28 10:14:33,479_legosets.jpg,9.0,,2021-01-03 23:02:00,6 days 12:47:27,46047,auction
480,duplo,Zug train Lego Duplo eisenbahn,https://img.ricardostatic.ch/t_1800x1350/pl/1151326750/1/1/,2020-12-28 10:14:37,480_legosets.jpg,96.0,,2020-12-29 22:02:00,1 days 11:47:23,42443,auction
481,duplo,Duplo von Lego - diverse Duplosteine,https://img.ricardostatic.ch/t_1800x1350/pl/1146111148/0/1/,2020-12-28 10:14:41,481_legosets.jpg,8.0,,2021-01-01 17:39:00,4 days 07:24:19,26659,auction
482,duplo,Zügelkiste voll LEGO Duplo,https://img.ricardostatic.ch/t_1800x1350/pl/1143842872/8/1/,2020-12-28 10:14:45,482_legosets.jpg,165.0,,2021-01-04 14:01:00,7 days 03:46:15,13575,auction
483,duplo,Lego Duplo elektrische Eisenbahn 10508,https://img.ricardostatic.ch/t_1800x1350/pl/1140932848/8/1/,2020-12-28 10:14:49,483_legosets.jpg,88.0,,2021-01-02 09:20:00,4 days 23:05:11,83111,auction
484,duplo,Lego Duplo Löschfahrzeug 4977,https://img.ricardostatic.ch/t_1800x1350/pl/1139839218/5/1/,2020-12-28 10:14:53,484_legosets.jpg,23.0,,2020-12-30 14:01:00,2 days 03:46:07,13567,auction
485,duplo,Duplo Eisenbahn Set,https://img.ricardostatic.ch/t_1800x1350/pl/1149720226/0/1/,2020-12-28 10:14:56,485_legosets.jpg,39.0,69.0,2020-12-31 10:52:00,3 days 00:37:04,2224,both
486,duplo,Lego Duplo Bauernhof Set 5649 komplett!,https://img.ricardostatic.ch/t_1800x1350/pl/1117041872/28/1/,2020-12-28 10:15:00,486_legosets.jpg,59.9,,2020-12-30 15:05:00,2 days 04:50:00,17400,auction
487,duplo,Lego Duplo (D67) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151797564/0/1/,2020-12-28 10:15:04,487_legosets.jpg,,5.9,2021-01-05 09:11:00,7 days 22:55:56,82556,buy_now
488,duplo,Lego Duplo Tanklaster 5605,https://img.ricardostatic.ch/t_1800x1350/pl/1138648426/9/1/,2020-12-28 10:15:08,488_legosets.jpg,33.0,,2021-01-03 09:21:00,5 days 23:05:52,83152,auction
489,duplo,Grosses Lego Duplo Fahrzeugkonvolut,https://img.ricardostatic.ch/t_1800x1350/pl/1105882476/37/1/,2020-12-28 10:15:12,489_legosets.jpg,29.9,,2021-01-02 16:45:00,5 days 06:29:48,23388,auction
490,duplo,LEGO DUPLO  EISENBAHN CA. 55 STK.,https://img.ricardostatic.ch/t_1000x750/pl/1148649216/1/1/lego-duplo-eisenbahn-ca-55-stk.jpg,2020-12-28 10:15:15,490_legosets.jpg,45.0,,2020-12-28 16:43:00,0 days 06:27:45,23265,auction
491,duplo,Lego duplo set,https://img.ricardostatic.ch/t_1800x1350/pl/1152002708/1/1/,2020-12-28 10:15:19,491_legosets.jpg,40.0,,2021-01-03 16:03:00,6 days 05:47:41,20861,auction
492,duplo,Lego Duplo Teile,https://img.ricardostatic.ch/t_1800x1350/pl/1151999646/1/1/,2020-12-28 10:15:23,492_legosets.jpg,46.0,,2021-01-06 15:54:00,9 days 05:38:37,20317,auction
493,duplo,Lego DUPLO Boot 4teilig,https://img.ricardostatic.ch/t_1800x1350/pl/1146267802/0/1/,2020-12-28 10:15:27,493_legosets.jpg,5.0,8.0,2021-01-01 07:02:00,3 days 20:46:33,74793,both
494,duplo,Lego Duplo Baustelle mit Förderband,https://img.ricardostatic.ch/t_1800x1350/pl/1138646492/9/1/,2020-12-28 10:15:31,494_legosets.jpg,63.0,,2021-01-03 09:21:00,5 days 23:05:29,83129,auction
495,duplo,Lego Duplo (D68) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151797830/0/1/,2020-12-28 10:15:35,495_legosets.jpg,,5.9,2021-01-05 09:14:00,7 days 22:58:25,82705,buy_now
496,duplo,Lego Duplo Frachtflugzeug 5594,https://img.ricardostatic.ch/t_1800x1350/pl/1137874990/9/1/,2020-12-28 10:15:39,496_legosets.jpg,48.0,,2020-12-30 14:01:00,2 days 03:45:21,13521,auction
497,duplo,Duplo Bahnhof mit Barriere und Weiche,https://img.ricardostatic.ch/t_1800x1350/pl/1106621602/3/1/,2020-12-28 10:15:42,497_legosets.jpg,18.0,,2020-12-29 10:02:00,0 days 23:46:18,85578,auction
498,duplo,Lego Duplo Zoo 5635,https://img.ricardostatic.ch/t_1800x1350/pl/1135914516/11/1/,2020-12-28 10:15:46,498_legosets.jpg,68.0,,2020-12-30 14:01:00,2 days 03:45:14,13514,auction
499,duplo,DUPLO Burg,https://img.ricardostatic.ch/t_1800x1350/pl/1146082014/1/1/,2020-12-28 10:15:50,499_legosets.jpg,56.0,,2020-12-29 20:04:00,1 days 09:48:10,35290,auction
500,duplo,Lego Duplo Cafe 10587,https://img.ricardostatic.ch/t_1800x1350/pl/1136313704/11/1/,2020-12-28 10:15:54,500_legosets.jpg,20.0,,2021-01-02 13:38:00,5 days 03:22:06,12126,auction
501,duplo,Weihnachtsgeschenk LEGO duplo Ritterburg,https://img.ricardostatic.ch/t_1000x750/pl/1146576820/6/1/weihnachtsgeschenk-lego-duplo-ritterburg.jpg,2020-12-28 10:15:58,501_legosets.jpg,45.0,75.0,2020-12-29 12:54:00,1 days 02:38:02,9482,both
502,duplo,Lego Duplo Rally Car 10589,https://img.ricardostatic.ch/t_1800x1350/pl/1132848666/15/1/,2020-12-28 10:16:02,502_legosets.jpg,11.0,,2020-12-30 09:39:00,1 days 23:22:58,84178,auction
503,duplo,LEGO Duplo Steine 3512 - Lustige Giraffe,https://img.ricardostatic.ch/t_1000x750/pl/1102271874/13/1/lego-duplo-steine-3512-lustige-giraffe.jpg,2020-12-28 10:16:05,503_legosets.jpg,15.0,,2021-01-03 22:51:00,6 days 12:34:55,45295,auction
504,duplo,Lego Duplo (D69) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151798112/0/1/,2020-12-28 10:16:09,504_legosets.jpg,,5.9,2021-01-05 09:16:00,7 days 22:59:51,82791,buy_now
505,duplo,Lego Duplo Eiswagen 10586,https://img.ricardostatic.ch/t_1800x1350/pl/1134312756/13/1/,2020-12-28 10:16:13,505_legosets.jpg,15.0,,2021-01-02 13:38:00,5 days 03:21:47,12107,auction
506,duplo,Duplo Tunnel Lego,https://img.ricardostatic.ch/t_1800x1350/pl/1151823946/0/1/,2020-12-28 10:16:17,506_legosets.jpg,45.0,,2021-01-02 19:09:00,5 days 08:52:43,31963,auction
507,duplo,Duplo Abenteuer in der Bathöhle 10545,https://img.ricardostatic.ch/t_1800x1350/pl/1137594664/10/1/,2020-12-28 10:16:21,507_legosets.jpg,33.0,,2021-01-03 09:21:00,5 days 23:04:39,83079,auction
508,duplo,Lego Duplo und Zubehör,https://img.ricardostatic.ch/t_1800x1350/pl/1152042046/1/1/,2020-12-28 10:16:25,508_legosets.jpg,20.0,,2020-12-30 18:58:00,2 days 08:41:35,31295,auction
509,duplo,5497 LEGO Duplo Zahlen-Lernspiel,https://img.ricardostatic.ch/t_1800x1350/pl/1147101704/2/1/,2020-12-28 10:16:29,509_legosets.jpg,15.0,18.0,2021-01-01 09:21:00,3 days 23:04:31,83071,both
510,duplo,Lego Duplo,https://img.ricardostatic.ch/t_1800x1350/pl/1152034660/0/1/,2020-12-28 10:16:32,510_legosets.jpg,80.0,,2020-12-30 19:00:00,2 days 08:43:28,31408,auction
511,duplo,"Lego Duplo 6,5kg",https://img.ricardostatic.ch/t_1800x1350/pl/1151981714/0/1/,2020-12-28 10:16:36,511_legosets.jpg,45.0,,2021-01-03 20:10:00,6 days 09:53:24,35604,auction
512,duplo,Lego Duplo Zoo 4961,https://img.ricardostatic.ch/t_1800x1350/pl/1135625956/12/1/,2020-12-28 10:16:40,512_legosets.jpg,30.0,,2021-01-03 09:22:00,5 days 23:05:20,83120,auction
513,duplo,Lego Duplo (D70) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151798442/0/1/,2020-12-28 10:16:44,513_legosets.jpg,,5.9,2021-01-05 09:17:00,7 days 23:00:16,82816,buy_now
514,duplo,Lego Duplo Steine,https://img.ricardostatic.ch/t_1800x1350/pl/1151814216/0/1/,2020-12-28 10:16:49,514_legosets.jpg,32.0,,2021-01-02 11:11:00,5 days 00:54:11,3251,auction
515,duplo,Lego Duplo Figuren,https://img.ricardostatic.ch/t_1800x1350/pl/1151819722/0/1/,2020-12-28 10:16:53,515_legosets.jpg,1.0,,2021-01-02 11:55:00,5 days 01:38:07,5887,auction
516,duplo,Lego Duplo Motivsteine,https://img.ricardostatic.ch/t_1800x1350/pl/1151821918/0/1/,2020-12-28 10:16:56,516_legosets.jpg,1.0,,2021-01-02 12:07:00,5 days 01:50:04,6604,auction
517,duplo,Lego Duplo riesige Lokomotiv Sammlung,https://img.ricardostatic.ch/t_1800x1350/pl/1148550808/0/1/,2020-12-28 10:17:00,517_legosets.jpg,155.0,250.0,2021-01-03 08:15:00,5 days 21:58:00,79080,both
518,duplo,Lego Duplo Steine,https://img.ricardostatic.ch/t_1800x1350/pl/1151840088/0/1/,2020-12-28 10:17:04,518_legosets.jpg,3.0,,2021-01-02 14:50:00,5 days 04:32:56,16376,auction
519,duplo,Lego Duplo Tierpflege Set 4971,https://img.ricardostatic.ch/t_1800x1350/pl/1139856378/9/1/,2020-12-28 10:17:08,519_legosets.jpg,33.0,,2021-01-02 09:21:00,4 days 23:03:52,83032,auction
520,duplo,Lego Duplo Polartiergehege 5633,https://img.ricardostatic.ch/t_1800x1350/pl/1134584736/13/1/,2020-12-28 10:17:12,520_legosets.jpg,28.0,,2021-01-03 09:21:00,5 days 23:03:48,83028,auction
521,duplo,Lego Duplo (D71) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151798584/0/1/,2020-12-28 10:17:16,521_legosets.jpg,,5.9,2021-01-05 09:20:00,7 days 23:02:44,82964,buy_now
522,duplo,Lego Duplo Polizeistation 5602,https://img.ricardostatic.ch/t_1800x1350/pl/1135357532/12/1/,2020-12-28 10:17:19,522_legosets.jpg,28.0,,2021-01-03 09:22:00,5 days 23:04:41,83081,auction
523,duplo,Lego Duplo Doc McStuffins 10605,https://img.ricardostatic.ch/t_1800x1350/pl/1134744762/13/1/,2020-12-28 10:17:23,523_legosets.jpg,12.0,,2021-01-03 15:20:00,6 days 05:02:37,18157,auction
524,duplo,Lego Duplo Hooks Schrottplatz 5814,https://img.ricardostatic.ch/t_1800x1350/pl/1137423872/10/1/,2020-12-28 10:17:27,524_legosets.jpg,14.0,,2021-01-03 09:21:00,5 days 23:03:33,83013,auction
525,duplo,LEGO DUPLO von Hello Kitty,https://img.ricardostatic.ch/t_1000x750/pl/1138489822/7/1/lego-duplo-von-hello-kitty.jpg,2020-12-28 10:17:31,525_legosets.jpg,4.5,9.0,2021-01-05 14:58:00,8 days 04:40:29,16829,both
526,duplo,Lego Duplo Nimmerland 10513,https://img.ricardostatic.ch/t_1800x1350/pl/1132016978/16/1/,2020-12-28 10:17:35,526_legosets.jpg,18.0,,2020-12-30 09:37:00,1 days 23:19:25,83965,auction
527,duplo,Lego Duplo Bankraub 10809,https://img.ricardostatic.ch/t_1800x1350/pl/1135358684/12/1/,2020-12-28 10:17:39,527_legosets.jpg,15.0,,2021-01-03 09:22:00,5 days 23:04:21,83061,auction
528,duplo,Lego Duplo 2400 JG. 2000,https://img.ricardostatic.ch/t_1800x1350/pl/1132059288/15/1/,2020-12-28 10:17:42,528_legosets.jpg,12.0,,2020-12-30 14:01:00,2 days 03:43:18,13398,auction
529,duplo,Lego Duplo 10571,https://img.ricardostatic.ch/t_1800x1350/pl/1136466630/11/1/,2020-12-28 10:17:46,529_legosets.jpg,15.0,,2021-01-03 09:22:00,5 days 23:04:14,83054,auction
530,duplo,Lego Duplo (D72) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151798740/0/1/,2020-12-28 10:17:50,530_legosets.jpg,,5.9,2021-01-05 09:21:00,7 days 23:03:10,82990,buy_now
531,duplo,LEGO DUPLO 84 STK.,https://img.ricardostatic.ch/t_1000x750/pl/1145768342/0/1/lego-duplo-84-stk.jpg,2020-12-28 10:17:54,531_legosets.jpg,28.0,,2020-12-29 15:59:00,1 days 05:41:06,20466,auction
532,duplo,Lego Duplo Polizeitransporter 5680,https://img.ricardostatic.ch/t_1800x1350/pl/1135358878/12/1/,2020-12-28 10:17:58,532_legosets.jpg,28.0,,2021-01-03 09:21:00,5 days 23:03:02,82982,auction
533,duplo,Lego Duplo Wohnzimmer 4974 Sammlerstück,https://img.ricardostatic.ch/t_1800x1350/pl/1151428858/0/1/,2020-12-28 10:18:01,533_legosets.jpg,50.0,68.0,2020-12-30 18:02:00,2 days 07:43:59,27839,both
534,duplo,Lego Duplo Geburtstagsparade 10597,https://img.ricardostatic.ch/t_1800x1350/pl/1132337268/15/1/,2020-12-28 10:18:05,534_legosets.jpg,15.0,,2021-01-03 09:22:00,5 days 23:03:55,83035,auction
535,duplo,Lego Duplo Grundbaukasten Bär 2347 1994,https://img.ricardostatic.ch/t_1800x1350/pl/1132715540/15/1/,2020-12-28 10:18:09,535_legosets.jpg,15.0,,2021-01-03 15:21:00,6 days 05:02:51,18171,auction
536,duplo,Lego Duplo Bau- und Spielwürfel 10553,https://img.ricardostatic.ch/t_1800x1350/pl/1116358506/8/1/,2020-12-28 10:18:13,536_legosets.jpg,10.0,,2021-01-03 08:07:00,5 days 21:48:47,78527,auction
537,duplo,Lego Duplo Zoofütterung 10576,https://img.ricardostatic.ch/t_1800x1350/pl/1135057834/12/1/,2020-12-28 10:18:17,537_legosets.jpg,9.0,,2021-01-02 08:33:00,4 days 22:14:43,80083,auction
538,duplo,Lego Duplo Zoo 4690,https://img.ricardostatic.ch/t_1800x1350/pl/1133713920/15/1/,2020-12-28 10:18:20,538_legosets.jpg,68.0,,2021-01-02 09:21:00,4 days 23:02:40,82960,auction
539,duplo,Lego Duplo (D73) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151798854/0/1/,2020-12-28 10:18:24,539_legosets.jpg,,5.9,2021-01-05 09:23:00,7 days 23:04:36,83076,buy_now
540,duplo,"Haus Lego Duplo, maison",https://img.ricardostatic.ch/t_1800x1350/pl/1151100868/0/1/,2020-12-28 10:18:28,540_legosets.jpg,27.0,,2020-12-28 18:24:00,0 days 08:05:32,29132,auction
541,duplo,Lego Duplo Steinebox 10572,https://img.ricardostatic.ch/t_1800x1350/pl/1131259550/17/1/,2020-12-28 10:18:32,541_legosets.jpg,21.0,,2020-12-30 20:09:00,2 days 09:50:28,35428,auction
542,duplo,Lego Duplo Einfamilienhaus Haus 5639,https://img.ricardostatic.ch/t_1800x1350/pl/1151427402/0/1/,2020-12-28 10:18:36,542_legosets.jpg,80.0,95.0,2020-12-30 17:43:00,2 days 07:24:24,26664,both
543,duplo,Lego Duplo Postbote 5638,https://img.ricardostatic.ch/t_1800x1350/pl/1136679358/12/1/,2020-12-28 10:18:39,543_legosets.jpg,8.0,,2021-01-02 09:22:00,4 days 23:03:21,83001,auction
544,duplo,Lego Duplo Polizeimotorrad 5679,https://img.ricardostatic.ch/t_1800x1350/pl/1136736300/11/1/,2020-12-28 10:18:43,544_legosets.jpg,8.0,,2021-01-02 09:22:00,4 days 23:03:17,82997,auction
545,duplo,Lego Duplo Oma mit Huhn 5644,https://img.ricardostatic.ch/t_1800x1350/pl/1136314286/11/1/,2020-12-28 10:18:47,545_legosets.jpg,7.0,,2021-01-03 09:22:00,5 days 23:03:13,82993,auction
546,duplo,Lego Duplo Polizeistreife 10809,https://img.ricardostatic.ch/t_1000x750/pl/1116357982/4/1/lego-duplo-polizeistreife-10809.jpg,2020-12-28 10:18:51,546_legosets.jpg,10.0,,2021-01-03 08:04:00,5 days 21:45:09,78309,auction
547,duplo,Lego Duplo Tiere 2,https://img.ricardostatic.ch/t_1800x1350/pl/1132562514/16/1/,2020-12-28 10:18:55,547_legosets.jpg,15.0,,2021-01-02 09:21:00,4 days 23:02:05,82925,auction
548,duplo,Lego Duplo (D74) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151799020/0/1/,2020-12-28 10:18:58,548_legosets.jpg,,5.9,2021-01-05 09:25:00,7 days 23:06:02,83162,buy_now
549,duplo,Lego Duplo Tiere 1,https://img.ricardostatic.ch/t_1800x1350/pl/1132562856/16/1/,2020-12-28 10:19:02,549_legosets.jpg,12.0,,2021-01-02 09:20:00,4 days 23:00:58,82858,auction
550,duplo,Lego Duplo Reiterstall 4974,https://img.ricardostatic.ch/t_1800x1350/pl/1151427998/0/1/,2020-12-28 10:19:06,550_legosets.jpg,60.0,75.0,2020-12-30 17:58:00,2 days 07:38:54,27534,both
551,duplo,Lego Duplo Indianer,https://img.ricardostatic.ch/t_1800x1350/pl/1130791644/17/1/,2020-12-28 10:19:10,551_legosets.jpg,48.0,,2021-01-03 09:21:00,5 days 23:01:50,82910,auction
552,duplo,Lego Duplo Bau - Lernspiel 4631,https://img.ricardostatic.ch/t_1800x1350/pl/1128832260/19/1/,2020-12-28 10:19:14,552_legosets.jpg,23.0,,2021-01-02 13:37:00,5 days 03:17:46,11866,auction
553,duplo,Lego Duplo mein erster Lastwagen 10818,https://img.ricardostatic.ch/t_1800x1350/pl/1136590656/11/1/,2020-12-28 10:19:18,553_legosets.jpg,15.0,,2021-01-03 09:22:00,5 days 23:02:42,82962,auction
554,duplo,Lego Duplo meine erste Zahlenraupe 10831,https://img.ricardostatic.ch/t_1800x1350/pl/1131410856/16/1/,2020-12-28 10:19:22,554_legosets.jpg,5.0,,2021-01-03 09:22:00,5 days 23:02:38,82958,auction
555,duplo,Grosses Lego Duplo Safari-Set,https://img.ricardostatic.ch/t_1800x1350/pl/1147014692/1/1/,2020-12-28 10:19:25,555_legosets.jpg,45.0,,2021-01-02 12:58:00,5 days 02:38:35,9515,auction
556,duplo,Lego Duplo: Viele Elemente + Motivsteine,https://img.ricardostatic.ch/t_1800x1350/pl/1137233720/2/1/,2020-12-28 10:19:29,556_legosets.jpg,16.0,,2021-01-06 15:19:00,9 days 04:59:31,17971,auction
557,duplo,Pièces sans marque comptatibles Duplo,https://img.ricardostatic.ch/t_1800x1350/pl/1148564212/0/1/,2020-12-28 10:19:33,557_legosets.jpg,15.0,20.0,2021-01-05 10:13:00,7 days 23:53:27,86007,both
558,duplo,Lego Duplo (D75) 12 dünne Bauklötze,https://img.ricardostatic.ch/t_1800x1350/pl/1151799302/0/1/,2020-12-28 10:19:37,558_legosets.jpg,,5.9,2021-01-05 09:26:00,7 days 23:06:23,83183,buy_now
559,duplo,Grosses Lego Duplo Ritter-Set,https://img.ricardostatic.ch/t_1800x1350/pl/1146791202/1/1/,2020-12-28 10:19:40,559_legosets.jpg,45.0,,2021-01-02 12:56:00,5 days 02:36:20,9380,auction
560,duplo,Lego Duplo Lastwagen und Bausteine,https://img.ricardostatic.ch/t_1800x1350/pl/1146352574/2/1/,2020-12-28 10:19:44,560_legosets.jpg,18.0,,2021-01-04 04:27:00,6 days 18:07:16,65236,auction
561,duplo,"Lego Duplo: Fahrzeuge, Traktor, Töff  us",https://img.ricardostatic.ch/t_1800x1350/pl/1140689632/3/1/,2020-12-28 10:19:48,561_legosets.jpg,26.0,,2020-12-30 21:31:00,2 days 11:11:12,40272,auction
562,duplo,LEGO DUPLO,https://img.ricardostatic.ch/t_1000x750/pl/1142268954/3/1/lego-duplo.jpg,2020-12-28 10:19:52,562_legosets.jpg,15.0,,2020-12-31 09:31:00,2 days 23:11:08,83468,auction
563,duplo,LEGO DUPLO,https://img.ricardostatic.ch/t_1000x750/pl/1142263558/2/1/lego-duplo.jpg,2020-12-28 10:19:56,563_legosets.jpg,16.0,,2020-12-31 09:34:00,2 days 23:14:04,83644,auction
564,duplo,Duplo Lego Lokomotive und 2 Wagen,https://img.ricardostatic.ch/t_1800x1350/pl/1147591204/4/1/,2020-12-28 10:19:59,564_legosets.jpg,14.0,,2020-12-31 22:29:00,3 days 12:09:01,43741,auction
565,duplo,LEGO Duplo Polizei Set,https://img.ricardostatic.ch/t_1800x1350/pl/1139656966/5/1/,2020-12-28 10:20:03,565_legosets.jpg,15.0,30.0,2021-01-02 05:30:00,4 days 19:09:57,68997,both
